"index","objective"
9415,2302156095184588
9416,2264916907503454
9417,2301766847679146
9418,2289197395845484
9419,2302725498096305
9420,2301974561307026
9421,2302802912447202
9422,2303895954400160
9423,2303699305957932
9424,2303348522719742
9425,2301468161298396
9426,2303690258368559
9427,2303697236256133
9428,2304009365930294
9429,2303275672595944
9430,2303993709748067
9431,2299856497982938
9432,2304009814829923
9433,2300940530691882
9434,2303097555592828
9435,2294730539941218
9436,2304126249032598
9437,2302480994983588
9438,2295614091837443
9439,2297772771994818
9440,2302784236366047
9441,2294543147002622
9442,2303201143906118
9443,2300499473429655
9444,2304002274729436
9445,2302680849944632
9446,2300722280742458
9447,2303888224651523
9448,2298159486017809
9449,2302868509974765
9450,2294525284384342
9451,2303123911352316
9452,2294380884178550
9453,2303106933396895
9454,2298404171960206
9455,2303951936594295
9456,2303933096971656
9457,2294496128595776
9458,2296368159895433
9459,2300513016991295
9460,2303022026538150
9461,2295008076052728
9462,2302063477588306
9463,2303411392675060
9464,2297757521166804
9465,2295423036218220
9466,2298950867322264
9467,2297532335309376
9468,2301377307957818
9469,2298887769066288
9470,2301203298861393
9471,2303652534718744
9472,2300199476284587
9473,2303561600715050
9474,2304162917549172
9475,2303531952866858
9476,2302594114473836
9477,2300256236180708
9478,2303981118040550
9479,2304176956627490
9480,2302324151125672
9481,2304096702391020
9482,2301427346915198
9483,2303947761867907
9484,2302093823562254
9485,2303900026390540
9486,2302444700647717
9487,2302408098930878
9488,2303842927544989
9489,2303798462000166
9490,2303590524359286
9491,2303074852987022
9492,2304029453704648
9493,2302560077880486
9494,2301844029210468
9495,2303058795292292
9496,2303826437758750
9497,2301876624955510
9498,2303698091493692
9499,2301852814349958
9500,2301755455307016
9501,2297146308237008
9502,2296895832297436
9503,2297053480542532
9504,2300416586165330
9505,2298414605263139
9506,2303765711940615
9507,2302128275106859
9508,2303809946481109
9509,2302575692531206
9510,2296222555319388
9511,2304054633187418
9512,2303704821295674
9513,2301913633034381
9514,2303411522490944
9515,2302854767339902
9516,2302974980875548
9517,2295955048364767
9518,2303507454450246
9519,2301167673134480
9520,2303536571635466
9521,2302220306808126
9522,2302773780023220
9523,2303597406007295
9524,2303546798132180
9525,2301926890391126
9526,2303849295761146
9527,2302699253750198
9528,2303657324268659
9529,2303589672534656
9530,2301624279195256
9531,2303798880798430
9532,2303625147717255
9533,2303157169794579
9534,2303750267991426
9535,2303644806815656
9536,2303038146934802
9537,2303804821174946
9538,2303645953612284
9539,2303802807864236
9540,2303090676051194
9541,2303937940147282
9542,2303314006442889
9543,2302749709060572
9544,2303937878127466
9545,2302962549464862
9546,2302373027900402
9547,2304045459283770
9548,2303182689342698
9549,2304060969578190
9550,2303710479599077
9551,2297478344246076
9552,2303478896368868
9553,2303754418764766
9554,2303672308146263
9555,2295693938548746
9556,2302807871059506
9557,2302503656165096
9558,2303534009919339
9559,2304029163920756
9560,2298317657083921
9561,2302264419019020
9562,2298273381220302
9563,2297557535208638
9564,2298246392952544
9565,2295872427576238
9566,2298351101617396
9567,2302618834017648
9568,2298901802383412
9569,2300129997761362
9570,2304091340534076
9571,2303661335667098
9572,2303749320939711
9573,2304054894163070
9574,2303796455562443
9575,2291114933359512
9576,2301759348406313
9577,2304151910246040
9578,2294070196242866
9579,2303835517053934
9580,2302178497872836
9581,2303805971191748
9582,2304132243789236
9583,2303065168559168
9584,2301165876619064
9585,2304171235614422
9586,2303865528558202
9587,2303299692919300
9588,2303779798155656
9589,2303753401521724
9590,2303721263757033
9591,2302070224069060
9592,2303703408085536
9593,2303858554348162
9594,2299855843948640
9595,2302537949522612
9596,2303953757947824
9597,2301885222806242
9598,2299605984410279
9599,2302540541916926
9600,2303660310393977
9601,2303324813359532
9602,2303037984756550
9603,2303749220495264
9604,2303085187674189
9605,2304064725847675
9606,2295420677538767
9607,2299765542526177
9608,2302730657959538
9609,2303584165694756
9610,2303711321664528
9611,2303873237327696
9612,2302853279880916
9613,2304125108241858
9614,2304061400911929
9615,2304095027646690
9616,2304027243510596
9617,2302995607305408
9618,2301575297278314
9619,2302895713460712
9620,2299595689598596
9621,2303370115816884
9622,2304136769692014
9623,2303583671806794
9624,2301581086359162
9625,2301457956501300
9626,2301239217616780
9627,2301787192383614
9628,2303383470762704
9629,2302538089841415
9630,2304071218380210
9631,2303332291554738
9632,2303972741427832
9633,2301434170200034
9634,2303857343782076
9635,2303223745885591
9636,2303186328790636
9637,2303670889876656
9638,2303497852595820
9639,2294244627078076
9640,2301753907773874
9641,2303329324006356
9642,2303054950900236
9643,2303755506922449
9644,2302464571763874
9645,2302398764568414
9646,2303290899917730
9647,2298275076317610
9648,2303086090462441
9649,2298099580341194
9650,2302800158874104
9651,2303612072347416
9652,2300804828795550
9653,2299644140318520
9654,2303674640842842
9655,2302863158952414
9656,2300639378612668
9657,2298699894438963
9658,2302371874307816
9659,2298896052622486
9660,2299088040159260
9661,2300064331065092
9662,2301807089413421
9663,2302018976162422
9664,2300487909183188
9665,2300313645572974
9666,2302555212614647
9667,2302311937201059
9668,2304000816440420
9669,2301260844326954
9670,2303859622385617
9671,2303193860046659
9672,2301943294516698
9673,2302931805945578
9674,2299754868802830
9675,2303095019235277
9676,2302025615690146
9677,2294413618911504
9678,2298075246243880
9679,2301130845605110
9680,2304022951207175
9681,2301063452834706
9682,2304123277756472
9683,2302003310796150
9684,2303151872558978
9685,2302894602311250
9686,2301563098105612
9687,2298730942327634
9688,2303433787520836
9689,2303712079651175
9690,2303520307950425
9691,2299723230956263
9692,2289135588618132
9693,2298838044446569
9694,2303071898172410
9695,2289430464830154
9696,2302034817758145
9697,2299476673462996
9698,2302764429728534
9699,2303252145624088
9700,2300283004974932
9701,2303667165720857
9702,2300070269301949
9703,2297006020756504
9704,2299796141226726
9705,2300248444131365
9706,2304081894870836
9707,2303669296609598
9708,2304067721081482
9709,2303503318537734
9710,2303680248657400
9711,2303965514113714
9712,2297879407503444
9713,2303843375258652
9714,2304056783407316
9715,2303883357243072
9716,2302091041268548
9717,2303371438913429
9718,2304096385775762
9719,2302664757140934
9720,2303089880938436
9721,2303141118981698
9722,2301930387877593
9723,2302895159584241
9724,2304110197912392
9725,2303065271698852
9726,2304058433018897
9727,2304032295776092
9728,2301466649654204
9729,2303059496102058
9730,2301582507276748
9731,2301924263808288
9732,2301862080609534
9733,2302898834698945
9734,2302398438915226
9735,2297574091346533
9736,2297447224239424
9737,2295876174772807
9738,2304082488295884
9739,2302468611644882
9740,2302357594975200
9741,2301336747747986
9742,2303761432099420
9743,2304134079494778
9744,2303423967865172
9745,2301655215844362
9746,2303156611334046
9747,2301725323794973
9748,2300282998476401
9749,2303267429610603
9750,2301382396637976
9751,2302024770453498
9752,2301799230708218
9753,2299347143021598
9754,2301265497055500
9755,2303961809052091
9756,2302648221293084
9757,2304137262089730
9758,2303528121447025
9759,2304080704018882
9760,2302417886363766
9761,2302482185146970
9762,2300836594538408
9763,2297110345414990
9764,2302330232380064
9765,2303415971675358
9766,2302708344824131
9767,2301636938466543
9768,2303389821538016
9769,2303954355366118
9770,2304113682595363
9771,2303294728455475
9772,2304182605050743
9773,2303002641779247
9774,2298468857006288
9775,2302128506618436
9776,2302692142097940
9777,2299422307561366
9778,2302602410457006
9779,2302769157138392
9780,2298044011678277
9781,2300306257216948
9782,2298279982795275
9783,2301804705387216
9784,2303298287489670
9785,2299267575096564
9786,2300981892778862
9787,2300060832844341
9788,2300557622004065
9789,2296756510270265
9790,2302902702681185
9791,2299534183199364
9792,2301742219946372
9793,2298462775285993
9794,2302109755102980
9795,2302819245486510
9796,2302852593544244
9797,2301443124058660
9798,2303750160198674
9799,2301998090965352
9800,2303075379318672
9801,2299671021244218
9802,2302382419535973
9803,2304099036395597
9804,2303557994593004
9805,2300107815752920
9806,2302611144133794
9807,2303508806591686
9808,2300744748412246
9809,2301172904791814
9810,2303631727015465
9811,2302746152331494
9812,2301260888103767
9813,2299685006314640
9814,2298762234751579
9815,2302648775982184
9816,2303986336430428
9817,2304106337123863
9818,2302056495337862
9819,2303920386512186
9820,2304061693915880
9821,2299083293604553
9822,2303851122307005
9823,2304029046132383
9824,2301500581729835
9825,2302215538672590
9826,2293572451437850
9827,2303905284506512
9828,2302721773898076
9829,2303166333498320
9830,2300727945316634
9831,2303322626263273
9832,2300969897812155
9833,2301228599768843
9834,2301845124756927
9835,2302945797913268
9836,2303931884791746
9837,2302787445750796
9838,2302865362778444
9839,2301808333252060
9840,2304165145488488
9841,2300247314301872
9842,2297397193082003
9843,2303070002899788
9844,2302785752770965
9845,2301532077763514
9846,2302299809024030
9847,2302113649125718
9848,2303011261789724
9849,2301362669006716
9850,2300156206496718
9851,2304040373467901
9852,2303634533651012
9853,2295991404076416
9854,2302941872220105
9855,2303908888619404
9856,2303912162171151
9857,2299552310721708
9858,2304083842099504
9859,2303699004593753
9860,2297132348117950
9861,2303325613198907
9862,2303903921336184
9863,2297361760637394
9864,2303922437841544
9865,2294035887839238
9866,2303396766912995
9867,2300725609612858
9868,2300361527847199
9869,2293857751035152
9870,2303796944159752
9871,2285360339469630
9872,2294253773909359
9873,2302287553695858
9874,2302952116424504
9875,2303612952569730
9876,2303081559034930
9877,2303340163555262
9878,2294023210272218
9879,2304026555411612
9880,2294702304042908
9881,2303998602480199
9882,2303911341668375
9883,2303904988907943
9884,2303039109510507
9885,2303939252329985
9886,2303376276712363
9887,2303807005035085
9888,2300346453341674
9889,2301309398371970
9890,2303563271281970
9891,2296537312162476
9892,2301866005735714
9893,2292577699389992
9894,2302874579249925
9895,2297886670075309
9896,2296852540263423
9897,2301784133905704
9898,2303871290085884
9899,2303579792269952
9900,2301502068646447
9901,2303005051298674
9902,2297180110536220
9903,2304028359003367
9904,2300609337897182
9905,2304027719054464
9906,2302719168016826
9907,2299085868634072
9908,2302900873090364
9909,2303415969190636
9910,2302590208834550
9911,2301024485041499
9912,2303403102930023
9913,2303803920816360
9914,2304148413242305
9915,2297487372927360
9916,2301061924301261
9917,2303785734094454
9918,2303430043680756
9919,2303600770148501
9920,2303788825656101
9921,2295489857445362
9922,2303647205540579
9923,2303314933861482
9924,2300795161634422
9925,2301334398672958
9926,2301888775632567
9927,2302056612463246
9928,2303846411352551
9929,2295641262240096
9930,2303981700863240
9931,2294652441630364
9932,2304117393596928
9933,2303367465078514
9934,2303715094340532
9935,2301664858064498
9936,2303660332242362
9937,2302877964983594
9938,2279408313212005
9939,2303690925933030
9940,2302617948439138
9941,2303439219660567
9942,2298289756447974
9943,2302199684722042
9944,2302593153213640
9945,2303526020128649
9946,2303662440034336
9947,2304180845983788
9948,2302833930838392
9949,2299795450285196
9950,2298996927440377
9951,2299202794846812
9952,2302395340027250
9953,2303811419573886
9954,2303408652297930
9955,2301527602330112
9956,2302954028248353
9957,2302764426655044
9958,2303754000287729
9959,2303713736174420
9960,2303637054942900
9961,2304076829790140
9962,2304130697798626
9963,2299064613229562
9964,2303923020825801
9965,2304069668607954
9966,2302228301399382
9967,2300637252001474
9968,2301517330253880
9969,2303334857845438
9970,2303706890715027
9971,2302936576419930
9972,2303144177882077
9973,2298813132385915
9974,2303779209761389
9975,2301100032585228
9976,2303159639572603
9977,2298819409721276
9978,2304006906818804
9979,2302290891826558
9980,2303611614763958
9981,2301521059216564
9982,2304077347936528
9983,2303121271694203
9984,2303024114112567
9985,2303839604051512
9986,2303642688766820
9987,2302975705437218
9988,2302924677862932
9989,2300729421325586
9990,2302365994561726
9991,2303746974100158
9992,2302691481893438
9993,2301130192813532
9994,2302197776624718
9995,2302463309091861
9996,2303380684455962
9997,2301101346828752
9998,2299274699386231
9999,2303947764727430
10000,2302104094263854
10001,2300979884096022
10002,2302004445999638
10003,2302175880270952
10004,2303352841885556
10005,2304062443576981
10006,2299315612775176
10007,2303813301359296
10008,2303654125470151
10009,2301819100176458
10010,2303949603005640
10011,2302787172674791
10012,2303362199425614
10013,2302576999946576
10014,2303403377847146
10015,2302119602671076
10016,2303140810217059
10017,2301966691408841
10018,2303849346470467
10019,2303113180582160
10020,2303048916234983
10021,2290730879643811
10022,2303066489724421
10023,2287135454416020
10024,2302450157820898
10025,2288350093755030
10026,2302886325930662
10027,2302726913603642
10028,2303743655139242
10029,2303771920958925
10030,2300042124823011
10031,2299875719556294
10032,2302998924838868
10033,2303925035775822
10034,2303396390057022
10035,2303746581436256
10036,2303898562779744
10037,2303207521375819
10038,2304115136382949
10039,2303441087048004
10040,2302936135025195
10041,2304145689005378
10042,2300258640634162
10043,2301806887012712
10044,2302971499437924
10045,2300645419897360
10046,2300987566921421
10047,2302452646080058
10048,2302604185431996
10049,2303811702611030
10050,2303680002116308
10051,2301136911674822
10052,2304111658699148
10053,2301865644129398
10054,2303083939871626
10055,2303908388193992
10056,2303752186556342
10057,2303791603592200
10058,2303000789975928
